trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1083,False,"{'a': 0.55, 'e': 0.11461611217734669}",20,3,34.43036687609386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.55, 'e': 0.11438687995299199}",20,14,-1.9314483486481793,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1085,False,"{'a': 0.55, 'e': 0.114158106193086}",30,20,15.426987326342791,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.55, 'e': 0.11392978998069983}",25,7,33.26662997765511,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.55, 'e': 0.11370193040073844}",20,5,26.268846394421168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.55, 'e': 0.11347452653993696}",20,9,20.06557958307518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.55, 'e': 0.11324757748685708}",20,13,13.416613837547363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.55, 'e': 0.11302108233188336}",20,5,27.171128282376163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.55, 'e': 0.1127950401672196}",25,11,25.399182295358578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.55, 'e': 0.11256945008688517}",30,20,14.62848391062786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.55, 'e': 0.11234431118671138}",30,16,16.376132847223154,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.55, 'e': 0.11211962256433797}",30,9,25.78491788857007,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.55, 'e': 0.1118953833192093}",20,13,16.517368851484072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.55, 'e': 0.11167159255257088}",20,9,20.606238971629637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.55, 'e': 0.11144824936746574}",20,14,9.143596183283659,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.55, 'e': 0.1112253528687308}",20,12,-21.9907363492255,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1099,False,"{'a': 0.55, 'e': 0.11100290216299334}",25,19,3.2811487820784837,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.55, 'e': 0.11078089635866735}",20,14,9.288048615816185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.55, 'e': 0.11055933456595002}",20,6,27.125218004416215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.55, 'e': 0.11033821589681812}",20,2,12.83350603159878,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.55, 'e': 0.11011753946502448}",25,8,21.96092570650423,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.55, 'e': 0.10989730438609444}",25,15,20.215900406191853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.55, 'e': 0.10967750977732224}",20,12,18.980995667422935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.55, 'e': 0.1094581547577676}",20,0,19.505143339683052,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1107,False,"{'a': 0.55, 'e': 0.10923923844825206}",30,0,32.00098372356116,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1108,False,"{'a': 0.55, 'e': 0.10902075997135556}",20,6,15.124118129894399,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.55, 'e': 0.10880271845141284}",20,14,14.302766068511016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.55, 'e': 0.10858511301451002}",30,23,14.780754723077516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.55, 'e': 0.108367942788481}",20,2,25.483971386412065,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.55, 'e': 0.10815120690290404}",20,8,23.14383650235359,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.55, 'e': 0.10793490448909823}",20,1,18.552016167148157,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.55, 'e': 0.10771903468012003}",20,13,14.048051837812366,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.55, 'e': 0.1075035966107598}",20,6,8.978630092099023,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.55, 'e': 0.10728858941753827}",20,14,10.301231184006964,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.55, 'e': 0.10707401223870319}",25,18,12.7825993667787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.55, 'e': 0.10685986421422579}",25,11,-20.198230533506056,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1119,False,"{'a': 0.55, 'e': 0.10664614448579733}",25,19,9.511717156985322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.55, 'e': 0.10643285219682574}",30,3,36.00822201403671,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.55, 'e': 0.1062199864924321}",25,9,25.00302305439761,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.55, 'e': 0.10600754651944723}",20,12,14.631832687792317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.55, 'e': 0.10579553142640834}",20,12,18.364546818051007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.55, 'e': 0.10558394036355552}",20,13,11.453646320055995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.55, 'e': 0.1053727724828284}",20,2,28.66260682767558,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.55, 'e': 0.10516202693786275}",35,26,5.608391281223029,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.55, 'e': 0.10495170288398702}",20,11,15.666119113775288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.55, 'e': 0.10474179947821904}",25,15,-8.607615403942138,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1129,False,"{'a': 0.55, 'e': 0.10453231587926261}",20,6,27.220341343735658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.55, 'e': 0.10432325124750408}",25,20,9.377613758438358,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.55, 'e': 0.10411460474500908}",25,9,11.960582076164748,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1132,False,"{'a': 0.55, 'e': 0.10390637553551905}",25,9,25.67915267439315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.55, 'e': 0.10369856278444801}",20,0,31.878976491970096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.55, 'e': 0.10349116565887913}",35,8,9.808409254381669,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
1135,False,"{'a': 0.55, 'e': 0.10328418332756137}",20,5,15.87310429297571,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.55, 'e': 0.10307761496090624}",25,7,27.02856399647048,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.55, 'e': 0.10287145973098442}",25,15,18.698332741826455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.55, 'e': 0.10266571681152246}",20,15,6.602130498655049,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.55, 'e': 0.10246038537789941}",20,0,29.69344885867324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1140,False,"{'a': 0.55, 'e': 0.10225546460714362}",20,11,16.22493402704115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.55, 'e': 0.10205095367792932}",25,11,13.898661039977032,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1142,False,"{'a': 0.55, 'e': 0.10184685177057347}",35,21,25.42909965179593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.55, 'e': 0.10164315806703232}",20,13,12.050268704144797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.55, 'e': 0.10143987175089826}",35,17,12.121564345043678,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1145,False,"{'a': 0.55, 'e': 0.10123699200739646}",25,17,14.480259507748224,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.55, 'e': 0.10103451802338166}",20,10,-64.2793481115121,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1147,False,"{'a': 0.55, 'e': 0.1008324489873349}",30,21,7.897511344751398,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.55, 'e': 0.10063078408936023}",30,9,15.128552548813376,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1149,False,"{'a': 0.55, 'e': 0.10042952252118151}",20,10,19.68218992049834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.55, 'e': 0.10022866347613915}",25,9,10.738913835053204,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.55, 'e': 0.10002820614918687}",20,6,2.9506066427938107,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1152,False,"{'a': 0.55, 'e': 0.0998281497368885}",25,5,1.3806557641616002,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1153,False,"{'a': 0.55, 'e': 0.09962849343741471}",25,14,20.00050617528933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.55, 'e': 0.09942923645053989}",20,9,19.524903087776547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.55, 'e': 0.09923037797763881}",20,14,13.70495263250738,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.55, 'e': 0.09903191722168353}",25,20,9.71590429956148,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.55, 'e': 0.09883385338724017}",30,12,24.534900571245775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.55, 'e': 0.09863618568046569}",30,19,7.836008728395322,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.55, 'e': 0.09843891330910476}",25,16,14.579918252364338,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.55, 'e': 0.09824203548248654}",20,11,18.505666671858506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.55, 'e': 0.09804555141152158}",30,16,24.89886269774489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.55, 'e': 0.09784946030869852}",30,9,-6.930346797879597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1163,False,"{'a': 0.55, 'e': 0.09765376138808113}",20,14,10.786051832332591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.55, 'e': 0.09745845386530497}",20,11,14.077959674549184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.55, 'e': 0.09726353695757435}",25,15,19.42425905844163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.55, 'e': 0.09706900988365921}",20,13,5.77314499497159,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.55, 'e': 0.09687487186389189}",25,0,18.720664283782128,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1168,False,"{'a': 0.55, 'e': 0.09668112212016411}",25,0,39.99931366424438,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1169,False,"{'a': 0.55, 'e': 0.09648775987592378}",20,5,27.67291635894886,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.55, 'e': 0.09629478435617193}",25,6,9.246702574869053,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1171,False,"{'a': 0.55, 'e': 0.09610219478745959}",25,9,31.872131140398366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.55, 'e': 0.09590999039788467}",25,13,19.073519134692354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.55, 'e': 0.0957181704170889}",20,3,16.43369043290184,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.55, 'e': 0.09552673407625471}",30,2,24.894866235719917,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
1175,False,"{'a': 0.55, 'e': 0.09533568060810221}",25,8,20.803565389396205,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.55, 'e': 0.095145009246886}",25,11,-20.65581858258176,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1177,False,"{'a': 0.55, 'e': 0.09495471922839223}",25,11,1.1162053797542524,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1178,False,"{'a': 0.55, 'e': 0.09476480978993546}",25,7,24.094756694887497,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.55, 'e': 0.09457528017035557}",25,18,10.927854493003112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.55, 'e': 0.09438612961001487}",20,5,28.72036637432325,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.55, 'e': 0.09419735735079483}",20,14,13.329103442682769,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.55, 'e': 0.09400896263609325}",25,11,18.93834839047587,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.55, 'e': 0.09382094471082106}",25,19,11.094546773826146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.55, 'e': 0.09363330282139942}",20,12,16.34260373412689,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.55, 'e': 0.09344603621575662}",35,21,-18.300929216037623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1186,False,"{'a': 0.55, 'e': 0.0932591441433251}",20,0,-1.240963555054973,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1187,False,"{'a': 0.55, 'e': 0.09307262585503845}",20,14,12.503732664414157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.55, 'e': 0.09288648060332838}",25,0,24.05068093525275,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1189,False,"{'a': 0.55, 'e': 0.09270070764212172}",25,14,21.70996210075554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.55, 'e': 0.09251530622683748}",25,20,8.349977686984742,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.55, 'e': 0.0923302756143838}",20,8,21.944050605231794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.55, 'e': 0.09214561506315504}",20,11,-1.8917666805132114,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1193,False,"{'a': 0.55, 'e': 0.09196132383302873}",20,9,17.497727144710836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.55, 'e': 0.09177740118536266}",20,12,2.941984934684901,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.55, 'e': 0.09159384638299194}",25,15,7.563802580251218,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1196,False,"{'a': 0.55, 'e': 0.09141065869022595}",25,1,35.28640291288694,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.55, 'e': 0.09122783737284551}",20,14,12.056752178426656,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.55, 'e': 0.09104538169809981}",25,10,21.57684684386674,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.55, 'e': 0.0908632909347036}",25,19,10.603992872234198,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.55, 'e': 0.09068156435283421}",25,18,12.348873196693052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.55, 'e': 0.09050020122412854}",20,8,7.919760952081154,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.55, 'e': 0.09031920082168028}",20,15,10.10577957599385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.55, 'e': 0.09013856242003691}",25,18,12.818598971147638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.55, 'e': 0.08995828529519685}",20,10,9.520003779308608,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.55, 'e': 0.08977836872460646}",20,13,12.267977398435105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.55, 'e': 0.08959881198715725}",25,19,11.630110811686926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.55, 'e': 0.08941961436318292}",30,15,0.06263076322135364,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1208,False,"{'a': 0.55, 'e': 0.08924077513445655}",20,13,12.192391934460872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.55, 'e': 0.08906229358418764}",30,13,28.757694260667424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.55, 'e': 0.08888416899701927}",25,10,15.246538148241147,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.55, 'e': 0.08870640065902523}",25,20,7.109028556440833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.55, 'e': 0.08852898785770719}",30,12,35.31098981586797,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.55, 'e': 0.08835192988199177}",25,7,34.315010388949474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.55, 'e': 0.08817522602222778}",20,10,11.35752801203996,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.55, 'e': 0.08799887557018332}",30,20,18.751686343143326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.55, 'e': 0.08782287781904297}",30,20,17.711062854580717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.55, 'e': 0.08764723206340487}",30,16,24.02252905687987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.55, 'e': 0.08747193759927806}",25,11,17.41408211364272,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1219,False,"{'a': 0.55, 'e': 0.08729699372407951}",25,13,23.33053284544711,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.55, 'e': 0.08712239973663134}",25,14,18.9759611752892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.55, 'e': 0.08694815493715809}",20,0,17.852957192457577,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1222,False,"{'a': 0.55, 'e': 0.08677425862728377}",30,18,22.701989795099703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.55, 'e': 0.0866007101100292}",25,14,11.373069530305008,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.55, 'e': 0.08642750868980914}",25,14,-4.208917963882569,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1225,False,"{'a': 0.55, 'e': 0.08625465367242953}",20,0,34.32602616552063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1226,False,"{'a': 0.55, 'e': 0.08608214436508467}",20,6,13.831303057104991,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1227,False,"{'a': 0.55, 'e': 0.08590998007635449}",20,8,10.574774448590878,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.55, 'e': 0.08573816011620178}",20,11,15.688069210151056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.55, 'e': 0.08556668379596938}",25,15,17.669218986027534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.55, 'e': 0.08539555042837745}",20,11,15.601576319454786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.55, 'e': 0.08522475932752069}",20,10,20.61760354680084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.55, 'e': 0.08505430980886565}",20,10,15.092692678811972,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.55, 'e': 0.08488420118924792}",30,19,22.52311939371655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.55, 'e': 0.08471443278686942}",35,15,33.82123839078159,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.55, 'e': 0.08454500392129569}",25,12,21.121372791456988,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.55, 'e': 0.08437591391345309}",30,16,11.340754040085024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.55, 'e': 0.08420716208562617}",30,16,27.473246116014096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.55, 'e': 0.08403874776145492}",20,10,19.436882928056598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.55, 'e': 0.08387067026593202}",30,12,6.641682984652448,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1240,False,"{'a': 0.55, 'e': 0.08370292892540016}",25,11,24.557545935289294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.55, 'e': 0.08353552306754936}",25,5,36.97578918186443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.55, 'e': 0.08336845202141425}",25,8,31.17726004112408,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.55, 'e': 0.08320171511737143}",20,11,17.786790251846146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.55, 'e': 0.08303531168713668}",25,11,13.534246410616133,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.55, 'e': 0.08286924106376241}",20,8,23.749375735757255,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.55, 'e': 0.08270350258163489}",25,8,28.121117331800882,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.55, 'e': 0.08253809557647161}",20,16,5.806731190564985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.55, 'e': 0.08237301938531867}",20,8,20.874075190133016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.55, 'e': 0.08220827334654804}",20,12,14.68120147428133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.55, 'e': 0.08204385679985494}",20,14,13.542500262276176,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.55, 'e': 0.08187976908625523}",25,14,20.475703628003025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.55, 'e': 0.08171600954808272}",30,6,43.76922795906573,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.55, 'e': 0.08155257752898655}",25,11,28.121009029771564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.55, 'e': 0.08138947237392857}",25,15,-23.98558279206708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1255,False,"{'a': 0.55, 'e': 0.08122669342918072}",25,14,18.503817543734158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.55, 'e': 0.08106424004232236}",30,19,22.642336597348457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.55, 'e': 0.08090211156223771}",20,12,6.254118815991994,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.55, 'e': 0.08074030733911323}",30,10,11.675257531747917,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1259,False,"{'a': 0.55, 'e': 0.08057882672443502}",30,16,27.06346539413109,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.55, 'e': 0.08041766907098614}",30,11,11.45118851659884,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1261,False,"{'a': 0.55, 'e': 0.08025683373284417}",25,17,15.784494245414205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.55, 'e': 0.08009632006537848}",20,10,10.991415803490185,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.55, 'e': 0.07993612742524772}",20,12,15.758322433558718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.55, 'e': 0.07977625517039723}",20,14,13.056190640271556,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.55, 'e': 0.07961670266005644}",20,1,31.552506370557865,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
